workclass,marital_status,occupation,relationship,race,gender,native_country,age,fnlwgt,educational_num,capital_gain,capital_loss,hours_per_week
6,5,11,4,5,1,39,-0.722350961939381,-1.33568543504573,1.12874032837327,-0.146731579639021,-0.218777837638699,-0.0781191964612276
3,3,1,6,5,1,39,-0.571040654994719,-0.256644650466018,-0.438116761457702,-0.146731579639021,-0.218777837638699,-0.0781191964612276
3,5,12,4,3,2,39,-0.873661268884043,-0.802180802334436,-0.438116761457702,-0.146731579639021,-0.218777837638699,-0.0781191964612276
3,5,1,4,5,1,39,-1.63021280360735,1.03058590659404,-1.22154530637319,-0.146731579639021,-0.218777837638699,-2.16014983271482
3,3,3,1,5,2,39,-0.192764887633064,-0.699851359306541,-0.438116761457702,-0.146731579639021,-0.218777837638699,-0.0781191964612276
3,3,1,1,5,2,39,0.336821186673254,-0.0605147956931263,1.12874032837327,-0.146731579639021,-0.218777837638699,-0.0781191964612276
5,3,12,1,5,2,39,0.563786647090247,-0.698261040487976,-2.00497385128868,-0.146731579639021,-0.218777837638699,-0.0781191964612276
3,5,1,3,3,1,39,-1.10062672930104,0.6135247964254,-0.438116761457702,-0.146731579639021,-0.218777837638699,-1.7437437054641
6,3,3,1,5,2,39,1.24468302834123,-0.500910048050829,-0.0464024889999585,-0.146731579639021,-0.218777837638699,0.171724479889203
5,7,3,5,5,1,2,1.69861394917521,-0.0353536800994033,0.345311783457785,-0.146731579639021,-0.218777837638699,-0.0781191964612276
3,3,12,1,5,2,39,1.62295879570288,-0.495940301742814,-0.0464024889999585,-0.146731579639021,-0.218777837638699,-0.0781191964612276
5,5,10,2,5,1,39,2.1525448700092,-0.12634263536158,-0.0464024889999585,-0.146731579639021,-0.218777837638699,0.754693058040209
3,3,8,6,5,1,39,-0.344075194577726,-1.00279762805971,-0.0464024889999585,-0.146731579639021,-0.218777837638699,-0.910931450962664
3,3,3,1,5,2,39,0.488131493617916,-0.0792483727284829,-0.0464024889999585,-0.146731579639021,-0.218777837638699,0.421568156239634
3,5,12,4,5,2,39,-1.55455765013502,-0.128728113589427,-0.438116761457702,-0.146731579639021,-0.218777837638699,-0.494525323711946
3,7,1,5,5,1,39,0.109855726256261,-0.223844324833117,0.345311783457785,-0.146731579639021,-0.218777837638699,-0.910931450962664
4,1,3,5,5,1,2,-0.117109734160733,-0.890774813185321,-0.0464024889999585,-0.146731579639021,-0.218777837638699,-0.0781191964612276
3,3,7,1,5,2,39,-0.268420041105395,-1.16841797359311,-1.61325957883093,-0.146731579639021,-0.218777837638699,0.338286930789491
2,3,1,6,5,1,39,0.261166033200923,0.0785055743630872,-0.0464024889999585,-0.146731579639021,-0.218777837638699,-0.0781191964612276
3,3,4,1,5,2,39,0.185510879728592,-0.226428592913285,-0.0464024889999585,-0.146731579639021,-0.218777837638699,1.58750531254165
3,1,1,5,5,1,39,0.0342005727839296,0.459301735758382,-0.438116761457702,-0.146731579639021,-0.218777837638699,-0.0781191964612276
3,3,12,1,5,2,5,1.01771756792423,0.85014151778759,-0.0464024889999585,-0.146731579639021,-0.218777837638699,1.58750531254165
3,5,8,5,5,1,39,-0.192764887633064,-0.709677257721245,-1.61325957883093,-0.146731579639021,-0.218777837638699,-0.494525323711946
3,5,8,4,5,1,11,-1.47890249666269,-1.1025996001081,-1.22154530637319,-0.146731579639021,-0.218777837638699,-2.16014983271482
3,5,10,2,5,1,39,2.07688971653687,-1.03289062522767,-0.0464024889999585,-0.146731579639021,-0.218777837638699,-0.0781191964612276
6,7,4,2,3,2,39,2.68213094431552,0.0366082464406576,-0.0464024889999585,1.96226028778377,-0.218777837638699,-0.0781191964612276
3,3,3,1,5,2,39,-0.117109734160733,0.329207976689708,0.345311783457785,-0.146731579639021,-0.218777837638699,0.338286930789491
3,5,12,2,5,2,39,-1.10062672930104,0.331792244769876,1.12874032837327,-0.146731579639021,4.41382316969796,2.00391143979236
3,5,1,2,3,2,39,-0.571040654994719,0.493616650742297,0.345311783457785,-0.146731579639021,-0.218777837638699,0.338286930789491
3,3,10,6,5,1,39,-0.268420041105395,-0.232108302979588,1.12874032837327,-0.146731579639021,-0.218777837638699,-2.16014983271482
6,5,10,2,5,1,39,-0.949316422356374,-0.917649307982379,1.91216887328876,-0.146731579639021,-0.218777837638699,3.25312982154452
5,3,7,6,5,1,39,0.0342005727839296,-1.28468163865033,-0.0464024889999585,-0.146731579639021,-0.218777837638699,-0.0781191964612276
3,3,1,1,5,2,39,-0.0414545806884015,-0.136944760818679,1.12874032837327,-0.146731579639021,-0.218777837638699,0.754693058040209
2,3,4,1,2,2,19,0.0342005727839296,-0.622417978735941,1.12874032837327,-0.146731579639021,-0.218777837638699,-0.0781191964612276
3,3,13,1,5,2,39,-0.268420041105395,0.753397122991559,1.12874032837327,-0.146731579639021,4.44098660844034,-0.0781191964612276
3,3,3,6,5,1,39,0.109855726256261,-1.48559191606236,-0.438116761457702,-0.146731579639021,-0.218777837638699,0.338286930789491
3,7,10,2,5,1,39,1.92557940959221,-0.839250376700508,1.91216887328876,-0.146731579639021,5.81644437021353,-0.0781191964612276
3,3,10,1,5,2,21,0.79075210750724,1.90280951529277,1.12874032837327,-0.146731579639021,3.91006485120293,0.338286930789491
3,4,3,2,5,2,39,0.412476340145585,0.297590923987287,-2.78840239620416,-0.146731579639021,-0.218777837638699,0.338286930789491
3,5,8,4,5,1,39,-1.2519370362457,0.0963682625216106,-0.0464024889999585,-0.146731579639021,-0.218777837638699,-2.57655595996554
3,5,12,4,5,1,39,-1.2519370362457,-0.614589445027886,-0.438116761457702,-0.146731579639021,-0.218777837638699,-1.7437437054641
4,3,4,1,5,2,39,0.109855726256261,0.599448581644412,1.12874032837327,-0.146731579639021,-0.218777837638699,1.17109918529093
3,3,7,1,5,2,39,-0.192764887633064,-1.06832254985796,-0.438116761457702,0.543077016755092,-0.218777837638699,-0.0781191964612276
3,1,1,2,5,1,39,0.79075210750724,-1.40516722152351,-0.0464024889999585,-0.146731579639021,-0.218777837638699,-0.0781191964612276
3,3,3,1,5,2,39,0.261166033200923,0.146349711105078,-0.438116761457702,-0.146731579639021,-0.218777837638699,-0.0781191964612276
3,3,3,1,5,2,39,-0.192764887633064,-0.488897461260598,-0.438116761457702,-0.146731579639021,-0.218777837638699,0.338286930789491
3,1,1,3,5,1,39,1.09337272139656,-0.54364986629976,-0.0464024889999585,-0.146731579639021,-0.218777837638699,-0.0781191964612276
3,6,3,2,5,2,39,-0.495385501522388,-0.601687036993934,-0.438116761457702,-0.146731579639021,-0.218777837638699,-0.0781191964612276
3,3,4,1,5,2,39,0.715096954034909,0.663941689447285,-0.0464024889999585,-0.146731579639021,-0.218777837638699,0.754693058040209
3,3,12,1,5,2,39,0.109855726256261,-0.639154191064648,0.737026055915528,-0.146731579639021,-0.218777837638699,-0.0781191964612276
3,3,10,1,5,2,39,-1.10062672930104,0.00265304642760859,1.12874032837327,-0.146731579639021,-0.218777837638699,-0.0781191964612276
5,3,10,1,5,2,39,-0.268420041105395,1.16810115348268,1.91216887328876,-0.146731579639021,-0.218777837638699,-0.0781191964612276
3,6,14,5,3,2,39,-0.64669580846705,0.703245283106102,-0.438116761457702,0.0538964130549795,-0.218777837638699,3.25312982154452
3,5,4,2,5,1,39,-0.117109734160733,-1.50953189399183,1.12874032837327,0.142886784316329,-0.218777837638699,0.754693058040209
3,3,4,1,5,2,39,0.639441800562578,-0.0229719121548625,-0.438116761457702,-0.146731579639021,-0.218777837638699,1.17109918529093
2,3,4,1,1,2,39,0.0342005727839296,-1.48758928076901,-0.0464024889999585,-0.146731579639021,3.44828639258248,-0.0781191964612276
3,3,12,6,3,1,39,-1.17628188277337,1.20275685107058,-0.438116761457702,-0.146731579639021,-0.218777837638699,-0.494525323711946
3,5,8,2,3,1,39,-1.2519370362457,0.0202885461834799,-0.438116761457702,-0.146731579639021,-0.218777837638699,-0.494525323711946
3,1,4,2,5,1,9,0.0342005727839296,-0.0733793389933029,2.3038831457465,-0.146731579639021,6.1004257752475,1.58750531254165
3,3,3,1,5,2,39,2.00123456306454,-0.723611479750575,-0.438116761457702,-0.146731579639021,-0.218777837638699,0.754693058040209
2,5,10,2,5,1,39,1.69861394917521,0.331091747195032,1.12874032837327,-0.146731579639021,-0.218777837638699,1.83734898889208
3,5,8,2,5,2,26,-1.40324734319036,2.56175054481838,-0.829831033915445,-0.146731579639021,-0.218777837638699,-0.910931450962664
2,1,8,5,5,1,39,-0.117109734160733,-0.049799076034701,-0.438116761457702,0.249861736596065,-0.218777837638699,1.17109918529093
3,1,12,2,5,2,39,0.0342005727839296,0.948088117880987,1.12874032837327,-0.146731579639021,-0.218777837638699,1.58750531254165
5,3,4,1,5,2,39,-0.495385501522388,-0.110051333654734,-1.61325957883093,-0.146731579639021,-0.218777837638699,1.17109918529093
3,1,1,2,5,1,39,1.1690278748689,1.53376088755128,-0.0464024889999585,-0.146731579639021,-0.218777837638699,-0.494525323711946
3,3,10,1,5,2,39,0.0342005727839296,-0.120861715147597,1.12874032837327,-0.146731579639021,-0.218777837638699,-0.0781191964612276
3,5,8,3,3,2,39,-1.63021280360735,-1.15762652446713,-1.22154530637319,-0.146731579639021,-0.218777837638699,-1.7437437054641
3,5,12,5,5,1,39,-1.47890249666269,8.12281146783645,-1.22154530637319,-0.146731579639021,-0.218777837638699,-1.32733757821338
3,6,13,2,5,1,39,-0.192764887633064,-1.47076787278931,0.737026055915528,-0.146731579639021,-0.218777837638699,-3.15952453811654
2,3,10,6,5,1,39,-0.0414545806884015,0.0656788957966859,1.12874032837327,-0.146731579639021,-0.218777837638699,1.17109918529093
3,5,3,4,5,2,39,-1.2519370362457,0.0682347653265223,-0.438116761457702,-0.146731579639021,-0.218777837638699,-0.0781191964612276
3,3,4,1,5,2,39,1.09337272139656,-0.158224741200428,1.12874032837327,-0.146731579639021,-0.218777837638699,1.58750531254165
2,3,4,1,5,2,39,2.1525448700092,-0.823981422805596,1.12874032837327,-0.146731579639021,-0.218777837638699,-1.7437437054641
3,3,1,1,5,2,39,0.261166033200923,0.0878770959724874,-0.438116761457702,-0.146731579639021,-0.218777837638699,1.17109918529093
3,5,12,2,5,2,39,-0.571040654994719,-0.19766086142746,-0.0464024889999585,-0.146731579639021,3.49520505950114,-0.0781191964612276
3,3,6,1,5,2,39,-1.2519370362457,-1.28771081735236,-1.61325957883093,-0.146731579639021,-0.218777837638699,-0.0781191964612276
4,3,10,1,5,2,39,0.185510879728592,-1.189167847702,0.737026055915528,1.85475245902941,-0.218777837638699,0.754693058040209
3,5,12,4,5,1,39,-1.40324734319036,0.738090304362872,-0.0464024889999585,-0.146731579639021,-0.218777837638699,-1.7437437054641
3,5,7,3,5,1,26,-0.571040654994719,0.223139391201497,-2.39668812374642,-0.146731579639021,-0.218777837638699,-1.7437437054641
3,3,4,1,5,2,39,1.32033818181356,0.0294423455736718,-0.0464024889999585,-0.146731579639021,4.44098660844034,-0.0781191964612276
3,3,3,1,5,2,39,-1.17628188277337,0.788298941348992,-0.438116761457702,-0.146731579639021,-0.218777837638699,-0.0781191964612276
3,5,1,2,5,1,39,-1.17628188277337,1.47523147531803,1.12874032837327,-0.146731579639021,-0.218777837638699,0.421568156239634
3,3,12,1,5,2,39,-0.344075194577726,-0.725163933835365,0.737026055915528,-0.146731579639021,-0.218777837638699,-0.244681647361515
3,3,4,1,3,2,39,-0.192764887633064,0.971658914656146,-0.0464024889999585,-0.146731579639021,-0.218777837638699,-2.57655595996554
3,6,1,5,3,1,39,-0.722350961939381,-0.650276956611158,0.345311783457785,-0.146731579639021,-0.218777837638699,-0.0781191964612276
3,3,9,6,5,1,39,2.1525448700092,-0.450947531834249,-2.00497385128868,-0.146731579639021,-0.218777837638699,-2.90968086176611
6,5,10,2,5,1,39,1.09337272139656,-1.40775148960368,1.52045460083101,-0.146731579639021,-0.218777837638699,0.421568156239634
3,3,3,1,5,2,39,0.261166033200923,-0.348788480108343,-2.39668812374642,0.437567474780558,-0.218777837638699,0.754693058040209
3,3,5,1,5,2,39,1.32033818181356,2.33735466628218,-0.438116761457702,-0.146731579639021,-0.218777837638699,-1.7437437054641
3,5,8,3,3,2,39,0.109855726256261,0.243699941641514,-0.438116761457702,-0.146731579639021,-0.218777837638699,-0.0781191964612276
6,1,1,2,5,2,39,1.24468302834123,-0.846747593988028,1.12874032837327,1.25473354860858,-0.218777837638699,-0.0781191964612276
3,3,3,1,5,2,39,1.69861394917521,1.73575977605935,-2.39668812374642,-0.146731579639021,-0.218777837638699,-0.0781191964612276
3,5,7,2,5,2,39,-1.47890249666269,0.513135921003492,-0.0464024889999585,-0.146731579639021,-0.218777837638699,-0.0781191964612276
3,5,1,4,5,2,39,-1.32759218971803,0.0413413381625769,0.737026055915528,-0.146731579639021,-0.218777837638699,-0.0781191964612276
3,3,14,1,5,2,39,0.79075210750724,0.107841276855543,-1.22154530637319,-0.146731579639021,4.47802766127085,2.42031756704308
2,3,6,1,5,2,22,0.79075210750724,-0.13041309424243,-1.22154530637319,-0.146731579639021,-0.218777837638699,-0.0781191964612276
3,6,8,5,2,1,39,-0.344075194577726,-1.09624779101728,-1.61325957883093,-0.146731579639021,-0.218777837638699,-3.0762433126664
3,3,8,1,5,2,39,-0.949316422356374,3.3565597053134,-0.0464024889999585,-0.146731579639021,-0.218777837638699,-0.0781191964612276
3,1,3,2,5,2,39,-0.0414545806884015,1.50725557390853,-0.438116761457702,-0.146731579639021,-0.218777837638699,0.00516202898891608
3,5,1,2,5,1,39,-0.949316422356374,-0.784545302578564,0.345311783457785,-0.146731579639021,-0.218777837638699,-0.0781191964612276
3,3,12,1,5,2,39,0.185510879728592,1.96528632602211,-0.0464024889999585,-0.146731579639021,-0.218777837638699,0.754693058040209
3,5,1,2,5,2,39,-0.873661268884043,0.606586083961067,-0.438116761457702,-0.146731579639021,-0.218777837638699,-0.244681647361515
3,5,6,4,5,2,39,-1.17628188277337,0.111277501445656,-0.438116761457702,-0.146731579639021,-0.218777837638699,-0.494525323711946
3,3,14,1,5,2,39,-1.47890249666269,-0.122385770682055,-2.00497385128868,-0.146731579639021,-0.218777837638699,-0.0781191964612276
3,5,3,4,5,2,39,0.0342005727839296,-0.782822457191786,-0.438116761457702,-0.146731579639021,-0.218777837638699,-0.0781191964612276
3,3,3,6,5,1,39,0.563786647090247,-0.639352980916968,-0.0464024889999585,0.825501548303087,-0.218777837638699,-0.0781191964612276
5,5,4,4,5,2,39,-0.798006115411712,-0.0833661625265526,-0.438116761457702,-0.146731579639021,-0.218777837638699,-0.0781191964612276
1,5,1,5,5,1,39,-0.268420041105395,-0.0991368241439877,-0.438116761457702,-0.146731579639021,-0.218777837638699,-0.0781191964612276
4,1,4,2,5,2,39,1.09337272139656,0.100959361491872,2.3038831457465,-0.146731579639021,-0.218777837638699,1.58750531254165
3,3,10,1,5,2,39,-0.722350961939381,-0.221648170274147,1.12874032837327,-0.146731579639021,-0.218777837638699,0.754693058040209
3,5,8,4,5,1,39,-1.63021280360735,0.153534544338952,-0.829831033915445,-0.146731579639021,-0.218777837638699,-2.74311841086582
2,3,8,1,5,2,39,1.54730364223055,-0.182808419604077,-0.438116761457702,-0.146731579639021,-0.218777837638699,-0.0781191964612276
3,3,12,1,5,2,39,-0.722350961939381,-0.149477987698321,1.12874032837327,-0.146731579639021,-0.218777837638699,-0.0781191964612276
3,3,3,1,5,2,39,1.84992425611988,-0.378446032837889,-1.61325957883093,-0.146731579639021,4.07798429070127,-0.0781191964612276
3,1,3,4,5,1,39,0.0342005727839296,0.0238194326080317,-0.0464024889999585,-0.146731579639021,-0.218777837638699,0.754693058040209
1,4,4,2,3,2,39,-0.268420041105395,0.0165210051728321,1.12874032837327,-0.146731579639021,-0.218777837638699,-0.0781191964612276
1,3,4,1,5,2,39,-0.0414545806884015,-0.44123522762087,1.52045460083101,-0.146731579639021,-0.218777837638699,-0.0781191964612276
3,1,1,2,5,1,39,0.639441800562578,-0.639352980916968,-0.438116761457702,-0.146731579639021,-0.218777837638699,-0.0781191964612276
3,6,13,2,5,2,39,-0.419730348050057,0.107793945938324,-0.438116761457702,-0.146731579639021,-0.218777837638699,-0.0781191964612276
3,5,4,4,5,2,39,-1.17628188277337,0.608583448667717,-0.0464024889999585,-0.146731579639021,-0.218777837638699,0.338286930789491
3,1,13,2,5,1,39,1.62295879570288,1.23710963078827,-0.0464024889999585,0.76568616402712,-0.218777837638699,0.754693058040209
3,3,4,1,5,2,39,1.32033818181356,-1.16038118384929,2.3038831457465,-0.146731579639021,-0.218777837638699,1.58750531254165
3,1,1,2,5,2,39,1.39599333528589,0.207718978371484,-1.61325957883093,-0.146731579639021,-0.218777837638699,1.92063021434222
3,5,8,3,3,2,39,-1.2519370362457,0.636906269531682,0.345311783457785,-0.146731579639021,-0.218777837638699,0.921255508940496
4,3,10,1,5,2,39,0.715096954034909,-0.79045220104752,1.91216887328876,13.1750470667138,-0.218777837638699,0.588130607139922
6,3,3,1,3,2,39,-0.873661268884043,-1.40686166835996,-0.0464024889999585,-0.146731579639021,-0.218777837638699,-0.0781191964612276
5,5,5,4,5,2,39,-1.55455765013502,-0.269689051251628,-0.829831033915445,-0.146731579639021,-0.218777837638699,0.754693058040209
2,5,10,2,5,1,39,-0.419730348050057,-1.16866409436265,1.52045460083101,-0.146731579639021,-0.218777837638699,0.338286930789491
3,5,1,2,5,1,39,-1.02497157582871,-0.082173423412629,1.12874032837327,-0.146731579639021,-0.218777837638699,-0.744369000062377
5,3,3,1,5,2,39,1.24468302834123,-0.567485716211346,-0.438116761457702,-0.146731579639021,-0.218777837638699,1.17109918529093
3,1,8,2,5,1,39,-0.722350961939381,0.526956548831496,-1.22154530637319,-0.146731579639021,-0.218777837638699,2.42031756704308
2,5,10,2,5,1,39,-0.722350961939381,1.71281374739149,1.52045460083101,-0.146731579639021,-0.218777837638699,0.754693058040209
3,3,12,1,5,2,39,-0.268420041105395,-1.28912127868549,-0.0464024889999585,0.825501548303087,-0.218777837638699,0.588130607139922
3,5,6,2,5,1,39,-1.40324734319036,1.23082408498156,-0.0464024889999585,-0.146731579639021,-0.218777837638699,-0.0781191964612276
4,5,4,4,5,2,39,-0.949316422356374,-0.868832199962503,1.12874032837327,-0.146731579639021,-0.218777837638699,3.25312982154452
3,3,3,1,5,2,39,-0.495385501522388,-0.0153989653997916,-0.438116761457702,-0.146731579639021,-0.218777837638699,1.17109918529093
6,3,3,1,5,2,39,1.54730364223055,-0.154419335456005,-2.39668812374642,0.521095862177064,-0.218777837638699,-0.244681647361515
6,1,3,2,5,2,11,1.69861394917521,-0.815603850457799,-0.0464024889999585,-0.146731579639021,-0.218777837638699,-0.0781191964612276
3,5,7,4,5,2,39,-1.40324734319036,-0.690129588909718,-0.438116761457702,-0.146731579639021,-0.218777837638699,0.171724479889203
3,1,14,5,3,2,39,1.47164848875822,0.281801330002965,-0.829831033915445,-0.146731579639021,-0.218777837638699,0.338286930789491
3,5,1,2,2,1,39,-0.949316422356374,-0.568668989141826,1.12874032837327,-0.146731579639021,-0.218777837638699,-0.0781191964612276
6,3,8,1,5,2,39,-0.798006115411712,-0.00367983029631943,-0.0464024889999585,-0.146731579639021,-0.218777837638699,-0.0781191964612276
3,3,3,1,5,2,39,0.715096954034909,-0.72438770679297,1.12874032837327,13.1750470667138,-0.218777837638699,-0.0781191964612276
3,3,10,1,5,2,39,0.488131493617916,0.635476875831662,-0.438116761457702,-0.146731579639021,-0.218777837638699,0.338286930789491
3,5,6,4,5,2,39,-1.55455765013502,-0.0314914772543172,-0.438116761457702,-0.00618540945829688,-0.218777837638699,-0.0781191964612276
3,5,3,4,5,2,39,-1.17628188277337,-1.31886402706603,-0.438116761457702,-0.146731579639021,-0.218777837638699,-0.0781191964612276
3,5,4,2,5,1,39,-0.571040654994719,-0.670146475659775,-0.0464024889999585,-0.146731579639021,-0.218777837638699,-0.0781191964612276
3,1,1,5,5,1,39,-0.268420041105395,-0.858296337789511,0.737026055915528,-0.146731579639021,-0.218777837638699,-0.744369000062377
3,3,4,6,5,1,39,0.0342005727839296,-1.25685105932545,-0.0464024889999585,-0.146731579639021,-0.218777837638699,0.171724479889203
3,3,4,1,5,2,39,1.01771756792423,-0.163043028573342,1.52045460083101,-0.146731579639021,-0.218777837638699,-0.411244098261802
3,3,4,1,5,2,39,0.412476340145585,-0.0278753951787709,1.52045460083101,-0.146731579639021,-0.218777837638699,0.588130607139922
3,3,12,1,5,2,39,0.79075210750724,-1.21024903823143,0.737026055915528,-0.146731579639021,-0.218777837638699,0.338286930789491
3,5,10,2,2,2,3,-0.873661268884043,1.19184234155983,1.52045460083101,-0.146731579639021,-0.218777837638699,-1.7437437054641
3,3,12,1,5,2,39,-0.344075194577726,4.05325187441303,1.12874032837327,-0.146731579639021,4.44098660844034,-0.0781191964612276
3,5,1,4,5,1,39,-1.40324734319036,-1.46050652993619,-0.0464024889999585,-0.146731579639021,-0.218777837638699,-2.40999350906525
3,5,13,2,2,2,19,-1.2519370362457,-0.617684887014022,1.12874032837327,-0.146731579639021,5.55715700039991,-0.0781191964612276
3,7,7,2,3,1,39,2.22820002348153,0.389715821262725,-1.22154530637319,-0.146731579639021,4.39900674856575,-0.494525323711946
3,3,14,1,5,2,39,-0.571040654994719,-0.239245805296243,-0.438116761457702,-0.146731579639021,-0.218777837638699,2.67016124339351
3,5,8,2,5,2,39,-1.2519370362457,2.47029774656745,-0.438116761457702,-0.146731579639021,-0.218777837638699,-0.910931450962664
3,3,12,1,3,2,39,0.563786647090247,-0.365657219005263,-0.0464024889999585,-0.146731579639021,4.66323292542344,1.58750531254165
3,3,4,1,5,2,39,0.79075210750724,0.284139477313593,-0.438116761457702,-0.146731579639021,-0.218777837638699,-0.0781191964612276
2,3,3,1,5,2,32,1.1690278748689,0.395187275293263,-0.438116761457702,-0.146731579639021,-0.218777837638699,-0.0781191964612276
3,5,3,3,4,2,13,-1.10062672930104,-0.488291625520192,-2.00497385128868,-0.146731579639021,-0.218777837638699,1.42094286164136
3,5,4,2,5,1,39,-0.873661268884043,1.13084225544774,0.737026055915528,-0.146731579639021,-0.218777837638699,-0.0781191964612276
3,3,7,1,5,2,39,-0.419730348050057,-0.928336629090473,-0.438116761457702,-0.146731579639021,-0.218777837638699,-0.0781191964612276
3,5,8,3,1,2,39,-1.47890249666269,-0.946625295503969,-0.0464024889999585,-0.146731579639021,-0.218777837638699,0.0884432544390597
3,3,12,1,5,2,39,-0.873661268884043,-1.04197816133375,-0.438116761457702,0.437567474780558,-0.218777837638699,-0.0781191964612276
3,3,8,1,2,2,3,-0.722350961939381,-1.2901152279471,-0.829831033915445,-0.146731579639021,-0.218777837638699,0.754693058040209
5,3,5,1,5,2,39,0.412476340145585,0.622953115135463,-2.78840239620416,-0.146731579639021,-0.218777837638699,3.58625472334509
6,4,10,2,5,2,39,0.942062414451903,1.68000395557514,2.3038831457465,-0.146731579639021,-0.218777837638699,2.42031756704308
3,3,12,1,5,2,39,-0.117109734160733,0.348026749376059,1.12874032837327,-0.146731579639021,-0.218777837638699,1.17109918529093
3,3,12,1,5,2,39,1.32033818181356,0.974782755192612,-0.438116761457702,-0.146731579639021,-0.218777837638699,-0.0781191964612276
3,5,1,5,5,1,39,-1.47890249666269,0.435418554929577,-1.22154530637319,-0.146731579639021,-0.218777837638699,-2.16014983271482
3,3,3,1,5,2,39,-0.798006115411712,0.724932309375937,-2.39668812374642,0.314739447380911,-0.218777837638699,-0.494525323711946
4,3,10,1,5,2,39,0.109855726256261,0.00195254885276453,1.12874032837327,0.266647345546559,-0.218777837638699,1.58750531254165
5,3,10,1,5,2,39,0.866407260979571,-0.437335160042009,1.52045460083101,-0.146731579639021,-0.218777837638699,-0.0781191964612276
5,1,8,5,5,2,39,1.39599333528589,-0.0785668075205265,-1.22154530637319,0.472737322105402,-0.218777837638699,0.754693058040209
3,3,12,1,5,2,39,0.109855726256261,-0.904254658409347,1.12874032837327,-0.146731579639021,-0.218777837638699,0.754693058040209
3,5,10,2,5,2,39,0.412476340145585,1.46087127503372,1.12874032837327,3.56049005428438,-0.218777837638699,-0.0781191964612276
6,5,4,5,5,1,39,0.261166033200923,-0.0492973683121776,-0.0464024889999585,-0.146731579639021,-0.218777837638699,0.338286930789491
1,3,3,1,3,2,39,0.185510879728592,1.35683791898594,-0.0464024889999585,-0.146731579639021,-0.218777837638699,-0.494525323711946
3,4,8,2,5,2,39,-1.17628188277337,-0.380168878224668,-0.0464024889999585,-0.146731579639021,-0.218777837638699,0.338286930789491
5,3,5,1,5,2,39,0.185510879728592,-1.47386331477545,-0.438116761457702,-0.146731579639021,-0.218777837638699,4.83547310509725
5,5,12,4,5,2,39,0.185510879728592,-0.626971212972427,-0.0464024889999585,-0.146731579639021,-0.218777837638699,-0.0781191964612276
5,5,5,2,5,2,39,-0.722350961939381,0.737664326107899,0.345311783457785,-0.146731579639021,-0.218777837638699,2.8367236942938
3,5,1,2,3,1,39,-0.419730348050057,-0.755540916506643,1.12874032837327,-0.146731579639021,-0.218777837638699,-0.0781191964612276
3,1,12,3,5,1,39,0.336821186673254,-0.526459277165749,-0.438116761457702,-0.146731579639021,-0.218777837638699,0.421568156239634
3,5,12,4,5,1,39,-1.55455765013502,0.0238478311583632,-0.0464024889999585,-0.146731579639021,-0.218777837638699,-2.57655595996554
5,7,8,2,5,1,39,2.1525448700092,-0.898584414526488,-0.0464024889999585,0.16580047272494,-0.218777837638699,-0.661087774612233
2,3,3,1,5,2,39,0.412476340145585,-0.720733759983649,-0.438116761457702,-0.146731579639021,-0.218777837638699,-0.0781191964612276
1,5,14,4,5,2,39,-1.2519370362457,0.85983488963408,-0.0464024889999585,-0.146731579639021,-0.218777837638699,-3.0762433126664
3,3,14,1,5,2,39,1.62295879570288,1.03401266500071,-2.39668812374642,-0.146731579639021,-0.218777837638699,-2.16014983271482
3,7,1,2,5,1,39,2.45516548389852,-0.327925011798123,0.345311783457785,-0.146731579639021,-0.218777837638699,-1.7437437054641
5,5,8,5,1,1,39,-1.10062672930104,-1.33076301965494,-1.22154530637319,-0.146731579639021,-0.218777837638699,-0.0781191964612276
3,3,1,1,5,2,39,1.32033818181356,1.73686731952228,-0.438116761457702,-0.146731579639021,-0.218777837638699,0.588130607139922
3,1,3,2,5,2,39,1.01771756792423,0.137176979347999,1.12874032837327,-0.146731579639021,-0.218777837638699,-0.0781191964612276
6,3,14,1,5,2,39,1.32033818181356,0.312481230544446,2.3038831457465,-0.146731579639021,-0.218777837638699,1.25438041074107
3,3,13,1,5,2,39,1.1690278748689,-0.785756974059376,1.12874032837327,-0.146731579639021,-0.218777837638699,-0.0781191964612276
5,3,4,1,5,2,39,0.336821186673254,-1.21590981593085,1.12874032837327,-0.146731579639021,-0.218777837638699,1.58750531254165
3,7,3,2,5,1,39,2.22820002348153,-0.413896889835065,-0.438116761457702,0.28929459571786,-0.218777837638699,0.0884432544390597
3,3,1,6,5,1,39,-0.0414545806884015,-0.217634508493959,1.12874032837327,-0.146731579639021,-0.218777837638699,-0.0781191964612276
3,7,1,2,5,1,39,2.30385517695386,0.772225361861354,-0.438116761457702,-0.146731579639021,-0.218777837638699,-0.0781191964612276
3,3,12,1,5,2,39,1.01771756792423,-0.245730140955272,-0.438116761457702,-0.146731579639021,4.47802766127085,1.58750531254165
3,3,8,1,5,2,39,-1.10062672930104,0.382351130543418,0.737026055915528,-0.146731579639021,-0.218777837638699,-0.0781191964612276
3,3,1,1,5,2,39,0.336821186673254,0.532380671944816,-2.00497385128868,-0.146731579639021,-0.218777837638699,3.58625472334509
6,3,4,1,5,2,39,1.54730364223055,-0.703297050080098,1.12874032837327,-0.146731579639021,4.66323292542344,-0.0781191964612276
3,3,4,1,5,2,39,-0.268420041105395,-0.872599740973151,0.737026055915528,-0.146731579639021,-0.218777837638699,0.754693058040209
